직급코드	공무원구분코드	직종	직종세분류코드	직군코드	직렬코드	직류코드	계급코드	직급명	폐지여부
24011	3	2	M	NULL	NULL	NULL	181	한시임기제9호	0
24012	3	2	L	47	107	179	014	방송서기관(일반임기제)	0
24013	3	2	L	02	018	029	015	사서사무관(일반임기제)	0
24014	3	2	L	02	018	029	016	사서주사(일반임기제)	0
24015	3	2	L	02	018	029	018	사서서기(일반임기제)	0
24016	3	2	L				019	사서서기보(일반임기제)	0
24017	3	2	L				019	전산서기보(일반임기제)	0
24018	3	2	K				214	전문경력관 가군(법률자료조사 담당)	0
24019	3	2	K				214	전문경력관 가군(국제협력조사 담당)	0
24020	3	2	K				214	전문경력관 가군(해외자료조사 담당)	0
24021	3	2	8	47	050	088	016	건축주사(전담직위)	0
24022	3	2	K				215	전문경력관 나군(자료조사 담당)	0
24023	3	2	9	13	183	213	031	기록연구사(전담직위)	0
24024	3	2	K				216	전문경력관 다군(자료조사 담당)	0
24025	3	2	8	02	018	029	019	사서서기보(전담직위)	0
24026	3	2	8	02	007	010	018	행정서기(전담직위)	0
24027	3	2	L				214	전문경력관 가군(일반임기제-법률자료조사)	0
24028	3	2	L				214	전문경력관 가군(일반임기제-해외자료조사)	0
24029	3	2	L				215	전문경력관 나군(일반임기제-자료조사)	0
24030	3	2	L				216	전문경력관 다군(일반임기제-자료조사)	0
24031	3	2	L				214	전문경력관 가군(일반임기제-의전통역)	0
24032	3	2	L				214	전문경력관 가군(일반임기제-비상업무)	0
24033	3	2	L				214	전문경력관 가군(일반임기제-국제협력)	0
24034	3	2	L				216	전문경력관 다군(일반임기제-전산정보)	0
24035	3	2	8	02	018	029	016	사서주사(전담직위)	0
24036	1	2	NULL	02	007	NULL	019	행정서기보(시간선택제)	0
24037	1	2	NULL	02	007	NULL	018	행정서기(시간선택제)	0
24038	1	2	NULL	02	007	NULL	017	행정주사보(시간선택제)	0
24039	1	2	NULL	02	007	NULL	016	행정주사(시간선택제)	0
24040	1	2	NULL	02	007	NULL	015	행정사무관(시간선택제)	0
24041	1	2	NULL	02	106	176	019	방호서기보(시간선택제)	0
24042	1	2	NULL	02	106	176	018	방호서기(시간선택제)	0
24043	1	2		58	042			의무사무관(시간선택제)	0
24044	1	2		58	084	151	019	운전서기보(시간선택제)	0
24045	1	2		58	054		019	전산서기보(시간선택제)	0
24046	1	2		58	054		018	전산서기(시간선택제)	0
24047	1	2		58	054		017	전산주사보(시간선택제)	0
24048	1	2	NULL	02	196	226	019	직업상담서기보(시간선택제)	0
24049	1	2		58	192		018	해양수산서기(시간선택제)	0
24050	1	2		58	045	066	018	간호서기(시간선택제)	0
24051	1	2		58	045	066	017	간호주사보(시간선택제)	0
24052	1	2		58	083		031	농업연구사(시간선택제)	0
24053	1	2		58	038	060	019	식품위생서기보(시간선택제)	0
24054	1	2		58	038	060	018	식품위생서기(시간선택제)	0
24055	1	2		58	095		019	위생서기보(시간선택제)	0
24056	1	2		58	093	158	018	간호조무서기(시간선택제)	0
24057	1	2		58	198		019	방송통신서기보(시간선택제)	0
24058	1	2		58	198		018	방송통신서기(시간선택제)	0
24059	1	2		58	043		017	약무주사보(시간선택제)	0
24060	1	2	NULL	NULL	NULL	NULL	215	전문경력관 나군(시간선택제)	0
24061	1	2		58	166	235	019	조리서기보(시간선택제)	0
24062	1	2	NULL	02	018	029	019	사서서기보(시간선택제)	0
24063	1	2	NULL	02	018	029	018	사서서기(시간선택제)	0
24064	1	2	NULL	02	018	029	017	사서주사보(시간선택제)	0
24065	1	2		58	032	051	017	수의주사보(시간선택제)	0
24066	1	2		58	029		019	농업서기보(시간선택제)	0
24067	1	2		58	098	130	031	환경연구사(시간선택제)	0
24068	1	2	NULL	02	008	018	019	세무서기보(시간선택제)	0
24069	1	2	NULL	02	009	020	019	관세서기보(시간선택제)	0
24070	1	2		58	069		019	임업서기보(시간선택제)	0
24071	1	2		58	191		019	공업서기보(시간선택제)	0
24072	1	2		58	040	061	019	의료기술서기보(시간선택제)	0
24073	1	2	NULL	56	225	261	213	우정9급 우정서기보(계리)(시간선택제)	0
24074	1	2	K	NULL	NULL	NULL	214	체육교육 전문경력관 가군	0
24075	1	2	H	NULL	NULL	NULL	215	체육교육 전문경력관 나군	0
24076	1	2	K	NULL	NULL	NULL	216	사회복지 전문경력관 다군	0
24077	1	4	NULL	NULL	NULL	NULL	070	순경(일반임기제)	0
24078	1	4	NULL	NULL	NULL	NULL	069	경장(일반임기제)	0
24079	4	2	8	NULL	NULL	NULL	NULL	보안경비주사보	0
24080	4	2	8	NULL	NULL	NULL	NULL	보안경비주사	0
24081	1	2	NULL	02	190	217	018	보호서기(일반임기제)	0
24082	1	4	B	57	247	NULL	015	예비전력관리군무사무관	0
24083	1	4	B	57	247	NULL	016	예비전력관리군무주사	0
24084	1	4	B	57	247	NULL	017	예비전력관리군무주사보	0
24085	1	2	NULL	02	007	NULL	019	행정서기보(시간제일반임기제)	0
24086	1	2	NULL	02	196	226	019	직업상담서기보(시간제일반임기제)	0
24087	2	2	8	02	017	028	016	지방감사주사	0
24088	2	2	8	02	017	028	017	지방감사주사보	0
24089	1	2	NULL	NULL	NULL	NULL	214	국회업무 전문경력관 가군	0
24090	1	2		58	084		018	운전서기(일반임기제)	0
24091	1	2					215	교육개발 전문경력관 나군	0
24092	1	2					215	교육평가 전문경력관 나군	0
24093	1	2					214	국제교류 전문경력관 가군	0
24094	1	2					215	국제교류 전문경력관 나군	0
24095	1	2					215	X-Ray검색·판독 전문경력관 나군	0
24096	1	2					216	X-Ray검색·판독 전문경력관 다군	0
24097	1	2					215	에디터 전문경력관 나군	0
24099	1	8						임기제 마급	0
24100	1	8						임기제 가급	0
24101	1	8						임기제 나급	0
24102	1	8						임기제 다급	0
24103	1	8						임기제 라급	0
24104	1	2					216	교류협력 전문경력관 다군	0
24105	2	2	8	02	007		019	지방행정서기보(시간선택제)	0
24106	2	2	8	02	007	285	018	지방행정서기(시간선택제)	0
24107	2	2	8	02	007	285	017	지방행정주사보(시간선택제)	0
24108	2	2	8	02	007	285	016	지방행정주사(시간선택제)	0
24109	2	2	8	02	007	285	015	지방행정사무관(시간선택제)	0
24110	1	2		58	068		015	환경사무관(일반임기제)	0
24111	1	2		58	198		015	방송통신사무관(일반임기제)	0
24112	9	8						대학회계직	0
24113	4	2						전문경력관 나군	0
24114	1	2		02	009	020	016	관세주사(일반임기제)	0
24115	1	2	8				215	PC네트워크 전문경력관 나군	0
24116	1	2					215	구내식당조리관리 전문경력관 나군	0
24117	1	2		02	012	023	018	사회복지서기(일반임기제)	0
24118	1	2						체력관리 전문경력관 가군	0
24119	4	2	8	24			015	보안사무관	0
24120	4	2	8	24			016	보안주사	0
24121	4	2	8	24			017	보안주사보	0
24122	4	2	8	24			018	보안서기	0
24123	4	2	8	24			019	보안서기보	0
24124	4	2	8	55	232	252	016	기계운영주사	0
24125	4	2	8	55	232	252	017	기계운영주사보	0
24126	4	2	8	55	232	252	018	기계운영서기	0
24127	4	2	8	55	232	252	019	기계운영서기보	0
24128	1	2	L	10	050	088	019	시설서기보(일반임기제)	0
24129	1	2	L					외무영사3등급(일반임기제)	0
24130	1	2	L					공업연구사(일반임기제)	0
24132	1	2	L					연구요원 전문경력관 나군(일반임기제)	0
24133	1	2						우정8급 우정서기(계리)(시간선택제)	0
24134	1	4						외교통상8등급(일반임기제)	0
24135	1	2						출입국관리서기보(시간선택제)	0
24136	1	2						출입국관리서기(시간선택제)	0
24137	1	2						출입국관리주사보(시간선택제)	0
24138	1	2						출입국관리주사(시간선택제)	0
24139	1	2						농업연구관(일반임기제)	0
24140	1	2						공업주사보(시간선택제)	0
24141	1	2						방송통신주사보(시간선택제)	0
24142	1	2						전산주사(시간선택제)	0
24143	1	2						관세주사보(일반임기제)	0
24144	1	2		58	191	041		공업주사(시간선택제)	0
24145	1	2		58	191	030		공업주사(시간선택제)	0
24146	1	2		58	191	032		공업주사(시간선택제)	0
24147	1	2						수습직원	0
24148	1	2						교도(시간선택제)	0
24149	1	2						공업연구사(시간선택제)	0
24150	1	2						시설주사보(시간선택제)	0
24151	1	2						세무주사(시간선택제)	0
24152	1	2						세무주사보(시간선택제)	0
24153	1	2						세무서기(시간선택제)	0
24154	1	2						기상서기보(시간선택제)	0
24155	1	2						통계서기보(시간선택제)	0
24156	1	2						수의주사(시간선택제)	0
24157	1	2						농업주사(시간선택제)	0
24158	1	2						농업주사보(시간선택제)	0
24159	1	2						사회복지서기보(일반임기제)	0
24160	1	4						외무공무원7등급	0
24161	1	4						외무공무원8등급	0
24162	1	4						외무공무원9등급	0
24163	1	2						공업주사보(일반임기제)	0
24164	1	4						관리관	0
24165	3	2	K				216	전문경력관 다군(기록물보존 담당)	0
24166	1	4						외무영사4등급(일반임기제)	0
24167	1	2						채점 전문경력관 나군	0
24168	1	2						연구실안전관리 전문경력관 나군	0
24169	2	2	8	02	017	028	015	지방감사사무관	0
24170	1	2						식품위생주사보(시간선택제)	0
24171	6	2		02			017	보안주사보	0
24172	4	2						전문경력관 가군	0
24173	1	2						교육개발 전문경력관 가군	0
24174	2	4	3				220	자치경무관	0
24175	1	2						행정주사보(시간제일반임기제)	0
24176	1	2						행정서기(시간제일반임기제)	0
24177	2	2	P				200	지방전문임기제 가급	0
24178	2	2	P				201	지방전문임기제 나급	0
24179	1	2						간호사무관(시간선택제)	0
24180	1	2						간호주사(시간선택제)	0
24181	1	2						간호조무사무관(시간선택제)	0
24182	1	2						간호조무주사(시간선택제)	0
24183	1	2						간호조무주사보(시간선택제)	0
24184	1	2						간호조무서기보(시간선택제)	0
24185	1	2						공업사무관(시간선택제)	0
24186	1	2						공업서기(시간선택제)	0
24187	1	2						공업연구관(시간선택제)	0
24188	1	2						관세주사(시간선택제)	0
24189	1	2						관세주사보(시간선택제)	0
24190	1	2						관세서기(시간선택제)	0
24191	1	2						교정관(시간선택제)	0
24192	1	2						교감(시간선택제)	0
24193	1	2						교위(시간선택제)	0
24194	1	2						교사(시간선택제)	0
24195	1	2						기상사무관(시간선택제)	0
24196	1	2						기상주사(시간선택제)	0
24197	1	2						기상주사보(시간선택제)	0
24198	1	2						기상서기(시간선택제)	0
24199	1	2						농업사무관(시간선택제)	0
24200	1	2						농업서기(시간선택제)	0
24201	1	2						농업연구관(시간선택제)	0
24202	1	2						방송통신사무관(시간선택제)	0
24203	1	2						방송통신주사(시간선택제)	0
24204	1	2						방호사무관(시간선택제)	0
24205	1	2						방호주사(시간선택제)	0
24206	1	2						방호주사보(시간선택제)	0
24207	1	2						사서사무관(시간선택제)	0
24208	1	2						사서주사(시간선택제)	0
24209	1	2						수의사무관(시간선택제)	0
24210	1	2						시설사무관(시간선택제)	0
24211	1	2						시설주사(시간선택제)	0
24212	1	2						시설서기(시간선택제)	0
24213	1	2						시설서기보(시간선택제)	0
24214	1	2						식품위생사무관(시간선택제)	0
24215	1	2						식품위생주사(시간선택제)	0
24216	1	2						식품위생주사보(시간선택제)	1
24217	1	2						약무사무관(시간선택제)	0
24218	1	2						약무주사(시간선택제)	0
24219	1	2						우정2급 우정사무관(계리)(시간선택제)	0
24220	1	2						우정6급 우정주사(계리)(시간선택제)	0
24221	1	2						우정7급 우정주사보(계리)(시간선택제)	0
24222	1	2						운전사무관(시간선택제)	0
24223	1	2						운전주사(시간선택제)	0
24224	1	2						운전주사보(시간선택제)	0
24225	1	2						운전서기(시간선택제)	0
24226	1	2						위생사무관(시간선택제)	0
24227	1	2						위생주사(시간선택제)	0
24228	1	2						위생주사보(시간선택제)	0
24229	1	2						위생서기(시간선택제)	0
24230	1	2						의료기술사무관(시간선택제)	0
24231	1	2						의료기술주사(시간선택제)	0
24232	1	2						의료기술주사보(시간선택제)	0
24233	1	2						의료기술서기(시간선택제)	0
24234	1	2						임업사무관(시간선택제)	0
24235	1	2						임업주사(시간선택제)	0
24236	1	2						임업주사보(시간선택제)	0
24237	1	2						임업서기(시간선택제)	0
24238	1	2						전산사무관(시간선택제)	0
24239	1	2						조리사무관(시간선택제)	0
24240	1	2						조리주사(시간선택제)	0
24241	1	2						조리주사보(시간선택제)	0
24242	1	2						조리서기(시간선택제)	0
24243	1	2						직업상담주사(시간선택제)	0
24244	1	2						직업상담주사보(시간선택제)	0
24245	1	2						직업상담서기(시간선택제)	0
24246	1	2						출입국관리사무관(시간선택제)	0
24247	1	2						통계사무관(시간선택제)	0
24248	1	2						통계주사(시간선택제)	0
24249	1	2						통계주사보(시간선택제)	0
24250	1	2						통계서기(시간선택제)	0
24251	1	2						해양수산사무관(시간선택제)	0
24252	1	2						해양수산주사(시간선택제)	0
24253	1	2						해양수산주사보(시간선택제)	0
24254	1	2						해양수산서기보(시간선택제)	0
24255	1	2						기술서기관(시간선택제)	0
24256	1	2						서기관(시간선택제)	0
24257	1	2						서기관(행정)(시간선택제)	0
24258	1	2						환경연구원(시간선택제)	0
24259	1	2						우정1급 우정사무관(계리)(시간선택제)	0
24260	1	2						우정3급 우정주사(계리)(시간선택제)	0
24261	1	2						우정4급 우정주사(계리)(시간선택제)	0
24262	1	2						우정5급 우정주사(계리)(시간선택제)	0
24263	9	8						공익법무관	0
24264	5	2	9	13	183	213	031	기록연구사(일반임기제)	0
24265	2	2	8	02	017	028	015	지방감사사무관(일반임기제)	0
24266	2	2	8	02	017	028	016	지방감사주사(일반임기제)	0
24267	2	2	8	02	017	028	017	지방감사주사보(일반임기제)	0
24268	1	2						우표·사진디자인 전문경력관 가군	0
24269	1	6						간호전문관	0
24270	1	6						감사전문관	0
24271	1	6						검찰전문관	0
24272	1	6						공업전문관	0
24273	1	6						교정전문관	0
24274	1	6						기상전문관	0
24275	1	6						농업전문관	0
24276	1	6						마약수사전문관	0
24277	1	6						방송무대전문관	0
24278	1	6						방송통신전문관	0
24279	1	6						방재안전전문관	0
24280	1	6						보건전문관	0
24281	1	6						보호전문관	0
24282	1	6						사서전문관	0
24283	1	6						사회복지전문관	0
24284	1	6						수석전문관	0
24285	1	6						수의전문관	0
24286	1	6						시설전문관	0
24287	1	6						식품위생전문관	0
24288	1	6						약무전문관	0
24289	1	6						의료기술전문관	0
24290	1	6						의무전문관	0
24291	1	6						임업전문관	0
24292	1	6						전산전문관	0
24293	1	6						철도경찰전문관	0
24294	1	6						출입국관리전문관	0
24295	1	6						통계전문관	0
24296	1	6						항공전문관	0
24297	1	6						해양수산전문관	0
24298	1	6						행정전문관	0
24299	1	6						환경전문관	0
24300	1	2						방재안전주사보(시간선택제)	0
24301	3	2	L				215	전문경력관 나군(일반임기제-데이터분석)	0
24302	3	2	L				215	전문경력관 나군(일반임기제-웹디자인)	0
24303	1	2						환경서기보(시간선택제)	0
24304	1	2						환경서기(시간선택제)	0
24305	1	2						환경주사보(시간선택제)	0
24306	1	2						환경주사(시간선택제)	0
24307	3	2	K				216	전문경력관 다군(전산정보 담당)	0
24308	1	2						시설서기(일반임기제)	0
24309	1	2						시설주사보(일반임기제)	0
24310	1	2	NULL	NULL	NULL	NULL	NULL	저작권연구 전문경력관 가군	0
24311	3	2	8	47	168	225	014	조경서기관	0
24312	3	2	L	47	107		015	촬영사무관(일반임기제)	0
24313	3	2	K				215	전문경력관 나군(데이터분석 담당)	0
24314	1	4	1					외교통상4등급	0
24315	2	2	8	47	035	290	015	지방보건사무관	0
24316	2	2	8	47	035	290	016	지방보건주사	0
24317	2	2	8	47	035	290	017	지방보건주사보	0
24318	2	2	8	47	035	290	018	지방보건서기	0
24319	2	2	8	47	035	290	019	지방보건서기보	0
24320	2	2	L	47	035	290	015	지방보건사무관(일반임기제)	0
24321	2	2	L	47	035	290	016	지방보건주사(일반임기제)	0
24322	2	2	L	47	035	290	017	지방보건주사보(일반임기제)	0
24323	2	2	L	47	035	290	018	지방보건서기(일반임기제)	0
24324	2	2	L	47	035	290	019	지방보건서기보(일반임기제)	0
24325	3	2	L	47	107	179	017	취재보도주사보(일반임기제)	0
24326	4	2	L				174	일반임기제 2호	0
24327	3	2	M	02	108	181	181	안내서기보(시간제일반임기제)	0
24328	4	2						등기서기보	0
24329	4	2						등기서기	0
24330	4	2						등기주사보	0
24331	4	2						등기주사	0
24332	4	2						등기사무관	0
24333	1	2	O					간호서기보(시간제일반임기제)	0
24334	1	2						간호서기(시간제일반임기제)	0
24335	1	2						간호주사보(시간제일반임기제)	0
24336	1	2						간호주사(시간제일반임기제)	0
24337	1	3						인사통계 전문경력관 가군	0
24338	1	3						인사통계 전문경력관 나군	0
24339	1	2						보건서기보(시간선택제)	0
24340	1	2						보건서기(시간선택제)	0
24341	1	2						보건주사보(시간선택제)	0
24342	1	2						보건주사(시간선택제)	0
24343	1	2						보건사무관(시간선택제)	0
24344	1	4	B	57	247			예비전력관리군무서기관	0
24345	1	4	B	57	247			예비전력관리군무서기	0
24346	1	4	B	57	247			예비전력관리군무서기보	0
24347	1	4						전산운영군무주사	0
24348	1	4						전산운영군무주사보	0
24349	1	4						전산운영군무서기	0
24350	1	4						전산운영군무서기보	0
24351	1	4						발간운영주사	0
24352	1	4						발간운영군무주사보	0
24353	1	4						발간운영군무서기	0
24354	1	4						발간운영군무서기보	0
24355	1	4						사무운영군무주사	0
24356	1	4						사무운영군무주사보	0
24357	1	4						사무운영군무서기	0
24358	1	4						사무운영군무서기보	0
24359	1	4						병참운영군무주사	0
24360	1	4						병참운영군무주사보	0
24361	1	4						병참운영군무서기	0
24362	1	4						병참운영군무서기보	0
24363	1	4						탄약운영군무주사	0
24364	1	4						탄약운영군무주사보	0
24365	1	4						탄약운영군무서기	0
24366	1	4						탄약운영군무서기보	0
24367	1	4						조경운영군무주사	0
24368	1	4						조경운영군무주사보	0
24369	1	4						조경운영군무서기	0
24370	1	4						조경운영군무서기보	0
24371	1	4						사육운영군무주사	0
24372	1	4						사육운영군무주사보	0
24373	1	4						사육운영군무서기	0
24374	1	4						사육운영군무서기보	0
24375	1	4						이미용운영군무주사	0
24376	1	4						이미용운영군무주사보	0
24377	1	4						이미용운영군무서기	0
24378	1	4						이미용운영군무서기보	0
24379	1	4						조리운영군무주사	0
24380	1	4						조리운영군무주사보	0
24381	1	4						조리운영군무서기	0
24382	1	4						조리운영군무서기보	0
24383	1	4						보건운영군무주사	0
24384	1	4						보건운영군무주사보	0
24385	1	4						보건운영군무서기	0
24386	1	4						보건운영군무서기보	0
24387	1	4						시설운영군무주사	0
24388	1	4						시설운영군무주사보	0
24389	1	4						시설운영군무서기	0
24390	1	4						시설운영군무서기보	0
24391	1	4						통신운영군무주사	0
24392	1	4						통신운영군무주사보	0
24393	1	4						통신운영군무서기	0
24394	1	4						통신운영군무서기보	0
24395	1	4						목공운영군무주사	0
24396	1	4						목공운영군무주사보	0
24397	1	4						목공운영군무서기	0
24398	1	4						목공운영군무서기보	0
24399	1	4						교환운영군무주사	0
24400	1	4						교환운영군무주사보	0
24401	1	4						교환운영군무서기	0
24402	1	4						교환운영군무서기보	0
24403	1	4						운전운영군무주사	0
24404	1	4						운전운영군무주사보	0
24405	1	4						운전운영군무서기	0
24406	1	4						운전운영군무서기보	0
24407	1	4						기계운영군무주사	0
24408	1	4						기계운영군무서기	0
24409	1	4						기계운영군무서기보	0
24410	1	4						전기운영군무주사	0
24411	1	4						전기운영군무주사보	0
24412	1	4						전기운영군무서기	0
24413	1	4						전기운영군무서기보	0
24414	1	4						전문군무경력관 가군	0
24415	1	4						전문군무경력관 나군	0
24416	1	4						전문군무경력관 다군	0
24417	1	4						전차군무서기관(일반임기제)	0
24418	1	4						총포군무서기관(일반임기제)	0
24419	1	4						행정군무서기관(전담직위)	0
24420	1	2						탐지조사 전문경력관 가군	0
24421	1	2						무대안전관리 전문경력관 가군	0
24422	1	2						무대안전관리 전문경력관 나군	0
24423	1	4						행정군무부이사관(전담직위)	0
24424	6	4						행정군무이사관(전담직위)	0
24425	1	4						정보통신군무부이사관(전담직위)	0
24426	1	4						전산군무서기관(전담직위)	0
24427	1	4						전산군무사무관(전담직위)	0
24428	1	4						전산군무주사(전담직위)	0
24429	1	4						전산군무주사보(전담직위)	0
24430	1	4						전산군무서기(전담직위)	0
24431	1	4						전산군무서기보(전담직위)	0
24432	1	4						행정군무사무관(전담직위)	0
24433	1	4						행정군무주사(전담직위)	0
24434	1	4						행정군무주사보(전담직위)	0
24435	1	4						행정군무서기(전담직위)	0
24436	1	4						행정군무서기보(전담직위)	0
24437	1	4						항공군무이사관(전담직위)	0
24438	1	4						항공군무부이사관(전담직위)	0
24439	1	4						항공지원군무서기관(전담직위)	0
24440	1	4						항공지원군무사무관(전담직위)	0
24441	1	4						기정군무서기관(전담직위)	0
24442	1	4						기정군무사무관(전담직위)	0
24443	1	4						기정군무주사(전담직위)	0
24444	1	4						기정군무주사보(전담직위)	0
24445	1	4						통신군무서기관(전담직위)	0
24446	1	4						통신군무사무관(전담직위)	0
24447	1	4						군정군무서기관(전담직위)	0
24448	1	4						군정군무사무관(전담직위)	0
24449	1	4						군정군무주사(전담직위)	0
24450	1	4						군정군무주사보(전담직위)	0
24451	1	4						군정군무서기(전담직위)	0
24452	1	4						유도무기군무서기관(전담직위)	0
24453	1	4						차량군무주사(전담직위)	0
24454	1	4						차량군무주사보(전담직위)	0
24455	1	4						약무군무주사(전담직위)	0
24456	1	4						병리군무주사보(전담직위)	0
24457	1	4						영상군무주사보(전담직위)	0
24458	1	4	B					전문임기제 가급	0
24459	1	4	B					전문임기제 나급	0
24460	1	4	B					전문임기제 다급	0
24461	1	4	B					전문임기제 라급	0
24462	1	4	B					전문임기제 마급	0
24463	1	4						행정군무이사관(일반임기제)	0
24464	1	4						행정군무부이사관(일반임기제)	0
24465	1	4						행정군무서기관(일반임기제)	0
24466	1	4						행정군무사무관(일반임기제)	0
24467	1	4						사서군무서기관(일반임기제)	0
24468	1	4						사서군무사무관(일반임기제)	0
24469	1	4						군수군무서기관(일반임기제)	0
24470	1	4						군수군무사무관(일반임기제)	0
24471	1	4						군정군무서기관(일반임기제)	0
24472	1	4						군정군무사무관(일반임기제)	0
24473	1	4						기정군무서기관(일반임기제)	0
24474	1	4						수사군무서기관(일반임기제)	0
24475	1	4						수사군무사무관(일반임기제)	0
24476	1	4						시설군무이사관(일반임기제)	0
24477	1	4						시설군무부이사관(일반임기제)	0
24478	1	4						토목군무서기관(일반임기제)	0
24479	1	4						토목군무사무관(일반임기제)	0
24480	1	4						건축군무서기관(일반임기제)	0
24481	1	4						건축군무사무관(일반임기제)	0
24482	1	4						시설군무서기관(일반임기제)	0
24483	1	4						시설군무사무관(일반임기제)	0
24484	1	4						환경군무서기관(일반임기제)	0
24485	1	4						환경군무사무관(일반임기제)	0
24486	1	4						정보통신군무이사관(일반임기제)	0
24487	1	4						정보통신군무부이사관(일반임기제)	0
24488	1	4						전기군무서기관(일반임기제)	0
24489	1	4						전기군무사무관(일반임기제)	0
24490	1	4						전자군무서기관(일반임기제)	0
24491	1	4						전자군무사무관(일반임기제)	0
24492	1	4						통신군무서기관(일반임기제)	0
24493	1	4						통신군무사무관(일반임기제)	0
24494	1	4						전산군무서기관(일반임기제)	0
24495	1	4						전산군무사무관(일반임기제)	0
24496	1	4						지도군무서기관(일반임기제)	0
24497	1	4						지도군무사무관(일반임기제)	0
24498	1	4						영상군무서기관(일반임기제)	0
24499	1	4						영상군무사무관(일반임기제)	0
24500	1	4						공업군무이사관(일반임기제)	0
24501	1	4						공업군무부이사관(일반임기제)	0
24502	1	4						일반기계군무서기관(일반임기제)	0
24503	1	4						일반기계군무사무관(일반임기제)	0
24504	1	4						금속군무서기관(일반임기제)	0
24505	1	4						금속군무사무관(일반임기제)	0
24506	1	4						용접군무서기관(일반임기제)	0
24507	1	4						물리군무서기관(일반임기제)	0
24508	1	4						물리군무사무관(일반임기제)	0
24509	1	4						화학군무서기관(일반임기제)	0
24510	1	4						화학군무사무관(일반임기제)	0
24511	1	4						유도무기군무서기관(일반임기제)	0
24512	1	4						유도무기군무사무관(일반임기제)	0
24513	1	4						총포군무사무관(일반임기제)	0
24514	1	4						탄약군무서기관(일반임기제)	0
24515	1	4						탄약군무사무관(일반임기제)	0
24516	1	4						전차군무사무관(일반임기제)	0
24517	1	4						차량군무서기관(일반임기제)	0
24518	1	4						차량군무사무관(일반임기제)	0
24519	1	4						인쇄군무서기관(일반임기제)	0
24520	1	4						인쇄군무사무관(일반임기제)	0
24521	1	4						함정군무이사관(일반임기제)	0
24522	1	4						함정군무부이사관(일반임기제)	0
24523	1	4						선체군무서기관(일반임기제)	0
24524	1	4						선체군무사무관(일반임기제)	0
24525	1	4						선거군무서기관(일반임기제)	0
24526	1	4						선거군무사무관(일반임기제)	0
24527	1	4						항해군무서기관(일반임기제)	0
24528	1	4						항해군무사무관(일반임기제)	0
24529	1	4						함정군무서기관(일반임기제)	0
24530	1	4						함정군무사무관(일반임기제)	0
24531	1	4						잠수군무서기관(일반임기제)	0
24532	1	4						잠수군무사무관(일반임기제)	0
24533	1	4						항공군무이사관(일반임기제)	0
24534	1	4						항공군무부이사관(일반임기제)	0
24535	1	4						기체군무서기관(일반임기제)	0
24536	1	4						기체군무사무관(일반임기제)	0
24537	1	4						항공군무서기관(일반임기제)	0
24538	1	4						항공군무사무관(일반임기제)	0
24539	1	4						항공보기군무서기관(일반임기제)	0
24540	1	4						항공보기군무사무관(일반임기제)	0
24541	1	4						항공지원군무서기관(일반임기제)	0
24542	1	4						항공지원군무사무관(일반임기제)	0
24543	1	4						기상군무이사관(일반임기제)	0
24544	1	4						기상군무부이사관(일반임기제)	0
24545	1	4						기상군무서기관(일반임기제)	0
24546	1	4						기상군무사무관(일반임기제)	0
24547	1	4						기상예보군무서기관(일반임기제)	0
24548	1	4						기상예보군무사무관(일반임기제)	0
24549	1	4						보건군무이사관(일반임기제)	0
24550	1	4						보건군무부이사관(일반임기제)	0
24551	1	4						약무군무서기관(일반임기제)	0
24552	1	4						약무군무사무관(일반임기제)	0
24553	1	4						약무군무사무관(일반임기제)	0
24554	1	4						병리군무서기관(일반임기제)	0
24555	1	4						병리군무사무관(일반임기제)	0
24556	1	4						병리군무사무관(일반임기제)	0
24557	1	4						방사선군무서기관(일반임기제)	0
24558	1	4						방사선군무사무관(일반임기제)	0
24559	1	4						치무군무서기관(일반임기제)	0
24560	1	4						치무군무사무관(일반임기제)	0
24561	1	4						재활치료군무서기관(일반임기제)	0
24562	1	4						재활치료군무사무관(일반임기제)	0
24563	1	4						의무기록군무서기관(일반임기제)	0
24564	1	4						의무기록군무사무관(일반임기제)	0
24565	1	4						의공군무서기관(일반임기제)	0
24566	1	4						의공군무사무관(일반임기제)	0
24567	1	4						영양관리군무서기관(일반임기제)	0
24568	1	4						영양관리군무사무관(일반임기제)	0
24569	1	4	B					1급(일반임기제)	0
24570	1	4	B					2급(일반임기제)	0
24571	1	4	B					3급(일반임기제)	0
24572	1	4	B					4급(일반임기제)	0
24573	1	4	B					5급(일반임기제)	0
24574	1	4	B					6급(일반임기제)	0
24575	1	4	B					7급(일반임기제)	0
24576	1	4						8급(일반임기제)	0
24577	1	4						9급(일반임기제)	0
24578	1	4	B					한시임기제 5호	0
24579	1	4	B					한시임기제 6호	0
24580	1	4	B					한시임기제 7호	0
24581	1	4	B					한시임기제 8호	0
24582	1	4	B					한시임기제 9호	0
24583	1	2						하우스매니저 전문경력관 가군	0
24584	1	2						하우스매니저 전문경력관 나군	1
24585	1	2						하우스매니저 전문경력관 다군	0
24586	1	2						농업연구사(일반임기제)	0
24587	1	2						농업연구관(일반임기제)	0
24588	1	4	2					부교육감	0
24589	1	2						임업서기보(일반임기제)	0
24590	1	2						임업서기(일반임기제)	0
24591	1	2						임업주사보(일반임기제)	0
24592	1	2						임업주사(일반임기제)	0
24593	1	2						방호서기보(일반임기제)	0
24594	1	2						방호서기(일반임기제)	0
