직급_code,직급_value
21840,1급.2급
21841,2급
21842,2급.3급
21843,3급
21844,3급.4급
21845,4급
21846,4급.5급
21847,5급
21848,6급
21849,관리주사보
21850,8급
21851,9급
21852,연구관
21853,연구사
21854,지도관
21855,지도사
21856,교원
21857,소방
21858,법관
21859,기능1급
21860,기능2급
21861,기능3급
21862,기능4급
21863,기능5급
21864,기능6급
21865,기능7급
21866,기능8급
21867,기능9급
21868,기능10급
21869,고용직
21870,계약직
21871,장관(급)
21872,차관(급)
21873,1급상당
21874,2급상당
21875,3급상당
21876,4급상당
21877,5급상당
21878,6급상당
21879,7급상당
21880,8급상당
21881,9급상당
21882,기타
21883,1급
21884,1급.2급
21885,2급
21886,2급.3급
21887,3급
21888,3급.4급
21889,4급
21890,4급.5급
21891,5급
21892,6급
21893,7급
21894,8급
21895,9급
21896,연구관
21897,연구사
21898,지도관
21899,지도사
21900,교원
21901,소방
21902,법관
21903,기능1급
21904,기능2급
21905,기능3급
21906,기능4급
21907,기능5급
21908,기능6급
21909,기능7급
21910,기능8급
21911,기능9급
21912,기능10급
21913,고용직
21914,계약직
21915,장관(급)
21916,차관(급)
21917,1급상당
21918,2급상당
21919,3급상당
21920,4급상당
21921,5급상당
21922,6급상당
21923,7급상당
21924,8급상당
21925,9급상당
21926,기타
21927,1급
21928,1급.2급
21929,2급
21930,2급.3급
21931,3급
21932,3급.4급
21933,4급
21934,4급.5급
21935,5급
21936,6급
21937,7급
21938,8급
21939,9급
21940,연구관
21941,연구사
21942,지도관
21943,지도사
21944,교원
21945,소방
21946,법관
21947,기능1급
21948,기능2급
21949,기능3급
21950,기능4급
21951,기능5급
21952,기능6급
21953,기능7급
21954,기능8급
21955,기능9급
21956,기능10급
21957,고용직
21958,계약직
21959,장관(급)
21960,차관(급)
21961,1급상당
21962,2급상당
21963,3급상당
21964,4급상당
21965,5급상당
21966,6급상당
21967,7급상당
21968,8급상당
21969,9급상당
21970,기타
21971,1급
21972,1급.2급
21973,2급
21974,2급.3급
21975,3급
21976,3급.4급
21977,4급
21978,4급.5급
21979,5급
21980,6급
21981,7급
21982,8급
21983,9급
21984,연구관
21985,연구사
21986,지도관
21987,지도사
21988,교원
21989,소방
21990,법관
21991,기능1급
21992,기능2급
21993,기능3급
21994,기능4급
21995,기능5급
21996,기능6급
21997,기능7급
21998,기능8급
21999,기능9급
22000,기능10급
22001,고용직
22002,계약직
22003,무대장치요원(8급상당)
22004,음상요원(7급상당)
22005,음상요원(8급상당)
22007,통상교섭본부장
22008,사무처장(1급상당)
22010,기자재관리원(7급상당)
22011,부시장(차관급)
22012,위원장(2급상당)
22015,의료시설담당(5급상당)
22016,작업치료사(8급상당)
22017,사회사업요원(8급상당)
22018,특수치료요원(8급상당)
22019,상임위원(4급상당)
22020,과학기술정책실장(1급상당)
22021,국립중앙과학관장
22022,창장
22023,소장
22024,계약직
22025,기능6급 전화수리장
22026,기능7급 전화수리장
22027,기능8급 전화수리원
22028,기능9급 전화수리원
22029,기능10급 전화수리원
22030,기능6급 전기장
22031,기능7급 전기장
22032,기능8급 전기원
22033,기능9급 전기원
22034,기능10급 전기원
22040,기능6급 방송원
22041,기능7급 방송원
22042,기능8급 방송원
22043,기능9급 방송원
22044,기능10급 방송원
22045,기능6급 기계장
22046,기능7급 기계장
22047,기능8급 기계원
22048,기능9급 기계원
22049,기능10급 기계원
22050,기능6급 기계장
22051,기능7급 기계장
22052,기능8급 기계원
22053,기능9급 기계원
22054,기능10급 기계원
22055,기능6급 운전원
22056,기능7급 운전원
22057,기능8급 운전원
22058,기능9급 운전원
22059,기능10급 운전원
22060,기능6급 주차관리원
22061,기능7급 주차관리원
22062,기능8급 주차관리원
22063,기능9급 주차관리원
22064,기능10급 주차관리원
22070,기능6급 토목장
22071,기능7급 토목장
22072,기능8급 토목원
22073,기능9급 토목원
22074,기능10급 토목원
22075,기능6급 건축장
22076,기능7급 건축장
22077,기능8급 건축원
22078,기능9급 건축원
22079,기능10급 건축원
22080,기능6급 건축장
22081,기능7급 건축장
22082,기능8급 건축원
22083,기능9급 건축원
22084,기능10급 건축원
22085,기능6급 원예원
22086,기능7급 원예원
22087,기능8급 원예원
22088,기능9급 원예원
22089,기능10급 원예원
22090,기능6급 방호장
22091,기능7급 방호장
22092,기능8급 방호장
22093,기능9급 방호장
22094,기능10급 방호장
22095,기능6급 안내원
22096,기능7급 안내원
22097,기능8급 안내원
22098,기능9급 안내원
22099,기능10급 안내원
22105,기능6급 후생사무원
22106,기능7급 후생사무원
22107,기능8급 후생사무원
22108,기능9급 후생사무원
22109,기능10급 후생사무원
22110,기능6급 사무원
22111,기능7급 사무원
22112,기능8급 사무원
22113,기능9급 사무원
22114,기능10급 사무원
22115,기능6급 전산원
22116,기능7급 전산원
22117,기능8급 전산원
22118,기능9급 전산원
22119,기능10급 전산원
22120,기능6급 사서원
22121,기능7급 사서원
22122,기능8급 사서원
22123,기능9급 사서원
22124,기능10급 사서원
22125,기능6급 편집원
22126,기능7급 편집원
22127,기능8급 편집원
22128,기능9급 편집원
22129,기능10급 편집원
22130,기능6급 편집원
22131,기능7급 편집원
22132,기능8급 편집원
22133,기능9급 편집원
22134,기능10급 편집원
22135,해외자료관(4급상당)
22136,해외자료관(5급상당)
22137,번역관(4급상당)
22138,번역관(5급상당)
22139,자료조사관(4급상당)
22140,자료조사관(5급상당)
22141,자료조사요원(6급상당)
22142,자료조사요원(7급상당)
22143,자료조사요원(8급상당)
22144,자료조사요원(9급상당)
22145,비서관(4급상당)
22146,비서관(5급상당)
22147,비서(6급상당)
22148,비서(7급상당)
22149,비서(8급상당)
22150,비서(9급상당)
22151,대외협력관(4급상당)
22152,대외협력관(5급상당)
22153,고서정리관(4급상당)
22154,고서정리관(5급상당)
22155,고서정리사(6급상당)
22156,고서정리사(7급상당)
22157,고서정리사(8급상당)
22158,고서정리사(9급상당)
22159,촬영요원(6급상당)
22160,촬영요원(7급상당)
22161,촬영요원(8급상당)
22162,촬영요원(9급상당)
22163,인쇄제본원(6급상당)
22164,인쇄제본원(7급상당)
22165,인쇄제본원(8급상당)
22166,인쇄제본원(9급상당)
22167,전산처리관(4급상당)
22168,전산처리관(5급상당)
22169,전산처리원(6급상당)
22170,전산처리원(7급상당)
22171,전산처리원(8급상당)
22172,전산처리원(9급상당)
22173,원장
22174,제2진료부장
22175,미술장치요원(8급상당)
22176,극장장
22182,학장(대학)
22183,교수(대학)
22184,부교수(대학)
22185,조교수(대학)
22186,전임강사(대학)
22187,조교(대학)
22188,학장(전문대학)
22189,교수(전문대학)
22190,부교수(전문대학)
22191,조교수(전문대학)
22192,전임강사(전문대학)
22193,조교(전문대학)
22194,중고등학교장
22195,중고등학교교감
22196,중고등학교교사
22197,예비군담당(5급상당)
22198,통역담당(5급상당)
22199,편집디자인담당(6급상당)
22200,예비군담당(8급상당)
22201,예비군담당(9급상당)
22202,공공관리단장(2급상당)
22203,공공관리단장(3급상당)
22204,연구관(1급상당)
22205,지방심판원장(2급상당)
22206,일반계약직1호
22207,일반계약직2호
22208,일반계약직3호
22209,교수
22210,부교수
22211,조교수
22212,검사
22213,상임위원(차관급)
22214,현황분석관(5급상당)
22215,유물관리요원(6급상당)
22216,군종편집담당(6급상당)
22217,상훈관리사(7급상당)
22218,집례담당(6급상당)
22219,신문부장
22220,방송편성관(5급상당)
22221,영상제작관(5급상당)
22222,신문집필담당(6급상당)
22223,영상제작담당(6급상당)
22224,영상제작요원(7급상당)
22226,기능7급 기계원
22227,자료정리요원(6급상당)
22228,수사기법개발담당
22229,관리단장
22230,경영기획팀장
22231,대장
22232,청장
22233,비상계획담당관(6급상당)
22234,수석전문위원(1급상당)
22235,전산담당(6급상당)
22236,자료정리요원(7급상당)
22237,물품관리요원(7급상당)
22238,농업통계조사요원(6급상당)
22239,복식부기회계요원(7급상당)
22240,자료요원(6급상당)
22241,공연관리요원(8급상당)
22244,수산사무관
22245,수산주사
22246,수산주사보
22247,수산서기
22248,수산서기보
22249,일반계약직4호
22250,일반계약직5호
22251,일반계약직6호
22252,일반계약직7호
22253,일반계약직8호
22254,일반계약직9호
22255,일반계약직10호
22256,본부장
22257,기능4급 계장요원
22258,기능4급 기관사
22259,기능5급 계장요원
22260,기능5급 원직
22261,기능5급 기관사
22262,기능6급 원직
22263,기능6급 기관사
22264,기능6급 부기관사
22265,기능7급 원직
22266,기능7급 기관사
22267,기능7급 부기관사
22268,기능8급 원직
22269,기능8급 기관사
22270,기능8급 부기관사
22271,기능9급 부기관사
22294,교관4급
22295,교관5급
22296,제도담당(7급상당)
22297,전시디자인담당(5급상당)
22298,국제교류요원(6급상당)
22299,전시디자인요원(6급상당)
22300,사진요원(6급상당)
22301,보존처리담당(5급상당)
22302,보존처리요원(6급상당)
22303,사무처장(차관급)
22304,번역요원(5급상당)
22325,탐색견관리요원(7급상당)
22326,탐색견관리요원(8급상당)
22327,탐색견관리요원(9급상당)
22328,사무총장(1급상당)
22329,촬영기사(6급상당)
22330,사진촬영요원(6급상당)
22331,비디오촬영요원(6급상당)
22332,교관3급
22333,교관2급
22335,간호군무기사보
22336,예비군관리군무서기관
22337,교관(2급상당)
22338,교관(3급상당)
22339,간호(5급상당)
22340,교관(4급상당)
22341,교관(5급상당)
22342,예비군관리(4급상당)
22343,예비군관리(5급상당)
22344,간호(6급상당)
22345,간호(7급상당)
22346,기타(2급상당)
22347,기타(3급상당)
22348,기타(4급상당)
22349,기타(5급상당)
22350,기타(6급상당)
22351,기타(7급상당)
22352,기타(8급상당)
22353,기타(9급상당)
22354,자원봉사상담요원(6급상당)
22355,사회교육요원(6급상당)
22356,소장품관리요원(6급상당)
22357,안전관리요원(7급상당)
22358,형사사진감식담당(6급상당)
22359,시설관리요원(7급상당)
22360,상근회담대표(1급상당)
22361,농업연구관
22362,농업연구사
22363,통역담당(8급상당)
22364,비서실장(장관급)
22365,정책실장(장관급)
22366,보좌관(장관급)
22367,사무차장(차관급)
22368,관장(차관급)
22369,시설군무이사관
22370,시설군무부이사관
22371,토목군무서기관
22372,토목군무사무관
22373,토목군무주사
22374,토목군무주사보
22375,토목군무서기
22376,토목군무서기보
22377,건축군무서기관
22378,건축군무사무관
22379,건축군무주사
22380,건축군무주사보
22381,건축군무서기
22382,건축군무서기보
22383,냉난방군무서기관
22384,냉난방군무사무관
22385,냉난방군무주사
22386,냉난방군무주사보
22387,냉난방군무서기
22388,냉난방군무서기보
22389,환경군무서기관
22390,환경군무사무관
22391,환경군무주사
22392,환경군무주사보
22393,환경군무서기
22394,환경군무서기보
22395,전자군무이사관
22396,전자군무부이사관
22397,전기군무서기관
22398,전기군무사무관
22399,전기군무주사
22400,전기군무주사보
22401,전기군무서기
22402,전기군무서기보
22403,전자군무서기관
22404,전자군무사무관
22405,전자군무주사
22406,전자군무주사보
22407,전자군무서기
22408,전자군무서기보
22409,정밀군무서기관
22410,정밀군무사무관
22411,정밀군무주사
22412,정밀군무주사보
22413,정밀군무서기
22414,정밀군무서기보
22415,정보통신군무이사관
22416,정보통신군무부이사관
22417,전산군무서기관
22418,전산군무사무관
